customer_id,Recency,Frequency,Monetary,Cluster,CLV,Customer_Value
MH-7785,8,9,1914.834,2,17233.506,Medium
NP-8670,227,6,2871.87,2,17231.22,Medium
ME-7320,21,10,1720.188,2,17201.88,Medium
TC-11475,205,9,1907.754,2,17169.786,Medium
BD-1770,239,5,3405.066,2,17025.329999999998,Medium
HZ-4950,209,6,2830.416,2,16982.496,Medium
BW-1110,185,10,1696.83,2,16968.3,Medium
SG-10605,234,6,2816.067,2,16896.402000000002,Medium
HF-4995,391,8,2099.973,3,16799.784,Medium
ND-8370,34,6,2790.234,2,16741.404,Medium
CS-2175,58,5,3340.098,2,16700.489999999998,Medium
CM-2655,51,12,1389.834,2,16678.008,Medium
CL-2565,43,6,2775.636,2,16653.816,Medium
JD-5895,3,6,2770.434,2,16622.604,Medium
DB-3060,9,8,2070.258,2,16562.064,Medium
JH-5820,43,7,2359.011,2,16513.077,Medium
SK-9990,31,7,2358.858,2,16512.006,Medium
TM-11490,56,8,2063.022,2,16504.176,Medium
LC-6885,210,9,1828.086,2,16452.774,Medium
TT-11220,6,9,1826.4,2,16437.600000000002,Medium
SW-10755,44,7,2346.906,2,16428.342,Medium
SC-10050,43,7,2311.8540000000003,2,16182.978000000003,Medium
EC-4050,163,7,2301.315,2,16109.205,Medium
AC-615,93,7,2298.432,2,16089.023999999998,Medium
RF-9345,7,5,3208.026,2,16040.13,Medium
FM-4290,3,8,2002.71,2,16021.68,Low
LO-7170,5,7,2281.185,2,15968.295,Low
AB-60,36,9,1770.2279999999998,2,15932.051999999998,Low
JE-5745,195,7,2275.5,2,15928.5,Low
AA-315,3,7,2243.256,2,15702.792,Low
MG-8145,282,3,5229.1140000000005,3,15687.342,Low
RM-9375,10,7,2239.446,2,15676.122,Low
KH-6360,101,7,2221.365,2,15549.554999999998,Low
JR-5670,129,6,2585.034,2,15510.204000000002,Low
KW-6570,49,6,2577.7200000000003,2,15466.320000000002,Low
AT-435,29,12,1287.993,2,15455.916,Low
MM-8055,34,8,1924.911,2,15399.288,Low
BM-1575,41,9,1703.982,2,15335.838,Low
AF-870,6,9,1700.082,2,15300.738000000001,Low
KL-6555,176,7,2184.06,2,15288.42,Low
CR-2580,35,5,3057.264,2,15286.32,Low
AC-420,14,9,1689.675,2,15207.074999999999,Low
JB-5400,83,7,2172.03,2,15204.210000000001,Low
NR-8550,15,8,1898.481,2,15187.848,Low
AB-105,44,7,2156.4,2,15094.800000000001,Low
JK-6120,141,6,2513.07,2,15078.420000000002,Low
CR-2730,6,11,1359.576,2,14955.336,Low
JJ-5445,20,6,2490.204,2,14941.224000000002,Low
AG-765,115,8,1859.532,2,14876.256,Low
SF-10965,181,6,2476.302,2,14857.812000000002,Low
KT-6480,85,7,2119.74,2,14838.179999999998,Low
MG-7695,336,7,2104.596,3,14732.172,Low
GW-4605,15,8,1830.789,2,14646.312,Low
CS-1860,51,9,1618.674,2,14568.065999999999,Low
JH-5985,53,7,2073.48,2,14514.36,Low
GH-4410,298,9,1610.22,3,14491.98,Low
IM-5070,51,7,2064.066,2,14448.462,Low
LB-6795,57,8,1796.115,2,14368.92,Low
BP-1185,5,10,1430.616,2,14306.16,Low
SC-10770,185,7,2033.208,2,14232.456,Low
AR-825,34,7,2028.912,2,14202.384,Low
NS-8640,48,8,1771.437,2,14171.496,Low
TB-11280,157,9,1574.322,2,14168.898,Low
KN-6450,94,8,1767.282,2,14138.256,Low
NF-8475,44,7,2019.006,2,14133.042000000001,Low
PF-9165,35,7,2007.642,2,14053.494,Low
PH-8790,115,8,1746.84,2,13974.72,Low
MR-7545,101,6,2325.24,2,13951.439999999999,Low
BF-975,23,8,1730.232,2,13841.856,Low
EJ-3720,157,8,1727.964,2,13823.712,Low
RM-9675,37,8,1715.094,2,13720.752,Low
MK-7905,150,11,1244.955,2,13694.505,Low
AW-840,57,7,1947.0,2,13629.0,Low
MB-8085,12,8,1703.508,2,13628.064,Low
KB-6240,202,7,1945.32,2,13617.24,Low
AP-915,93,5,2668.08,2,13340.4,Low
LB-6735,138,7,1897.95,2,13285.65,Low
CS-2505,51,7,1894.5,2,13261.5,Low
ES-4020,29,7,1892.778,2,13249.446,Low
TT-11460,43,8,1649.784,2,13198.272,Low
JB-6000,175,7,1881.006,2,13167.042000000001,Low
EJ-4155,23,5,2631.99,2,13159.949999999999,Low
DM-3525,322,6,2191.266,3,13147.596000000001,Low
AH-210,458,4,3277.11,3,13108.44,Low
BT-1305,32,10,1305.96,2,13059.6,Low
MN-7935,31,6,2175.33,2,13051.98,Low
PM-8940,56,9,1448.856,2,13039.704,Low
BE-1410,22,7,1859.859,2,13019.012999999999,Low
MP-8175,91,6,2169.174,2,13015.044,Low
RH-9510,701,7,1837.788,3,12864.516,Low
KB-6600,10,11,1167.738,2,12845.118,Low
LP-7080,185,7,1831.338,2,12819.366,Low
CS-1845,25,8,1593.312,2,12746.496,Low
NH-8610,6,6,2121.522,2,12729.132,Low
JG-5160,17,8,1588.116,2,12704.928,Low
DM-3015,3,6,2105.79,2,12634.74,Low
AB-150,399,4,3143.88,3,12575.52,Low
BW-1200,134,4,3105.816,2,12423.264,Low
MS-7710,64,8,1529.46,2,12235.68,Low
SJ-10215,57,9,1359.252,2,12233.268,Low
AM-360,176,6,2035.827,2,12214.962,Low
JM-5250,7,5,2424.201,2,12121.005000000001,Low
SM-10950,105,9,1336.308,2,12026.772,Low
PG-8895,300,6,1981.302,3,11887.812,Low
KH-6690,239,7,1696.014,2,11872.098,Low
ML-8040,45,7,1690.896,2,11836.271999999999,Low
RE-9405,72,6,1967.403,2,11804.418,Low
CS-2355,56,9,1307.16,2,11764.44,Low
MS-7530,52,8,1456.806,2,11654.448,Low
LS-7230,100,10,1164.348,2,11643.48,Low
CV-2295,86,9,1283.241,2,11549.169,Low
MG-8205,2,7,1648.944,2,11542.608,Low
CS-2400,12,5,2293.17,2,11465.85,Low
EM-4140,94,6,1900.791,2,11404.746,Low
JJ-5760,269,6,1890.126,3,11340.756,Low
BD-1320,6,6,1885.05,2,11310.3,Low
DB-3615,108,4,2824.152,2,11296.608,Low
NP-8700,38,6,1880.622,2,11283.732,Low
DK-3225,66,8,1407.984,2,11263.872,Low
CM-2160,50,5,2245.92,2,11229.6,Low
TH-11115,120,6,1870.17,2,11221.02,Low
SW-10350,101,9,1244.454,2,11200.086,Low
RW-9690,99,8,1398.996,2,11191.968,Low
BM-1140,14,6,1857.69,2,11146.14,Low
TS-11085,220,8,1390.68,2,11125.44,Low
PO-9180,30,9,1231.068,2,11079.612,Low
PG-8820,31,6,1846.56,2,11079.36,Low
VD-11670,1,9,1230.051,2,11070.458999999999,Low
AG-495,49,11,1003.992,2,11043.912,Low
RB-9465,288,3,3675.24,3,11025.72,Low
GB-4575,210,6,1821.912,2,10931.472,Low
KH-6510,16,7,1544.34,2,10810.38,Low
EB-3840,44,6,1797.738,2,10786.428,Low
BT-1530,353,7,1535.781,3,10750.467,Low
KT-6465,106,7,1532.124,2,10724.868,Low
AC-660,120,4,2676.09,2,10704.36,Low
NP-8325,16,8,1336.686,2,10693.488,Low
KM-6375,322,5,2124.699,3,10623.495,Low
BP-1095,12,6,1759.668,2,10558.008,Low
ML-8265,9,9,1170.72,2,10536.48,Low
DL-2865,203,7,1502.964,2,10520.748,Low
DL-3315,48,6,1746.87,2,10481.22,Low
JS-5880,209,6,1745.997,2,10475.982,Low
JF-5490,100,7,1487.385,2,10411.695,Low
EM-4200,152,4,2585.898,2,10343.592,Low
HG-5025,24,7,1476.612,2,10336.284,Low
PF-9225,15,7,1474.272,2,10319.903999999999,Low
AA-480,315,5,2063.493,3,10317.465,Low
AG-300,99,6,1703.31,2,10219.86,Low
TS-11610,176,5,2011.14,2,10055.7,Low
JR-5700,14,6,1673.163,2,10038.978,Low
KA-6525,94,7,1429.884,2,10009.188,Low
HK-4890,57,6,1656.966,2,9941.795999999998,Low
SB-10290,192,5,1975.404,2,9877.02,Low
MH-8025,15,9,1095.426,2,9858.833999999999,Low
DS-3030,49,6,1636.512,2,9819.072,Low
FW-4395,1,8,1220.811,2,9766.488,Low
LC-6870,24,8,1220.451,2,9763.608,Low
JS-5685,143,5,1944.06,2,9720.3,Low
LW-6825,33,11,881.754,2,9699.294,Low
GH-4665,2,9,1077.069,2,9693.621,Low
CD-1980,7,7,1380.228,2,9661.596000000001,Low
RR-9525,90,7,1376.91,2,9638.37,Low
JM-6195,13,8,1200.492,2,9603.936,Low
TR-11325,169,4,2395.716,2,9582.864,Low
NK-8490,207,4,2395.35,2,9581.4,Low
GM-4680,73,6,1590.402,2,9542.412,Low
CR-2820,56,8,1188.012,2,9504.096,Low
EB-3705,399,3,3141.63,3,9424.89,Low
JM-5865,71,6,1544.268,2,9265.608,Low
SG-10470,129,3,3086.67,2,9260.01,Low
SD-10485,41,8,1157.3429999999998,2,9258.743999999999,Low
FC-4245,492,6,1540.638,3,9243.828,Low
GA-4515,36,7,1318.389,2,9228.723,Low
CB-2025,23,5,1840.89,2,9204.45,Low
EK-3795,213,6,1531.083,2,9186.498,Low
RH-9495,97,3,3057.21,2,9171.630000000001,Low
CC-2670,147,6,1527.582,2,9165.492,Low
RS-9765,124,6,1524.15,2,9144.900000000001,Low
DP-3165,8,6,1517.952,2,9107.712,Low
MF-8250,63,6,1517.5500000000002,2,9105.300000000001,Low
EH-3765,129,9,1010.382,2,9093.438,Low
AH-690,59,5,1817.898,2,9089.49,Low
DN-3690,13,5,1815.954,2,9079.77,Low
TB-11625,399,5,1810.752,3,9053.76,Low
MT-7815,177,6,1500.588,2,9003.528,Low
KH-6630,327,5,1795.866,3,8979.33,Low
JP-5520,113,4,2227.524,2,8910.096,Low
VT-11700,31,7,1271.442,2,8900.094000000001,Low
SN-10560,14,6,1480.104,2,8880.624,Low
SB-10185,79,7,1268.436,2,8879.052,Low
TC-11535,371,4,2214.972,3,8859.888,Low
DA-3450,15,4,2212.05,2,8848.2,Low
MH-8115,59,7,1260.702,2,8824.914,Low
KM-6720,350,3,2928.654,3,8785.962,Low
NC-8535,139,7,1250.871,2,8756.097000000002,Low
KC-6255,58,8,1094.358,2,8754.864,Low
HE-4800,37,8,1091.322,2,8730.576,Low
SA-10830,11,10,872.676,2,8726.76,Low
PW-9240,62,7,1237.53,2,8662.71,Low
NF-8595,513,5,1731.936,3,8659.68,Low
SR-10740,22,4,2154.12,2,8616.48,Low
CJ-1875,33,6,1431.432,2,8588.592,Low
PM-9135,302,6,1429.296,3,8575.776,Low
JC-5775,14,5,1712.487,2,8562.435000000001,Low
SM-10905,133,5,1711.992,2,8559.96,Low
SG-10890,401,6,1424.778,3,8548.668,Low
PS-8760,348,5,1706.202,3,8531.01,Low
TS-11505,288,4,2123.946,3,8495.784,Low
DO-3645,42,5,1689.252,2,8446.26,Low
CD-2280,13,7,1205.04,2,8435.279999999999,Low
AS-240,499,5,1686.51,3,8432.55,Low
BS-1755,296,5,1679.76,3,8398.8,Low
AB-165,17,6,1399.776,2,8398.656,Low
MS-7980,7,5,1654.644,2,8273.22,Low
MH-7620,246,7,1179.666,2,8257.662,Low
DP-3390,13,6,1376.13,2,8256.78,Low
RS-9870,21,8,1031.436,2,8251.488,Low
MD-7350,83,6,1374.198,2,8245.188,Low
SB-10170,27,5,1647.24,2,8236.2,Low
HW-4935,57,7,1174.824,2,8223.768,Low
RC-9960,113,5,1639.965,2,8199.824999999999,Low
JL-5505,342,3,2729.34,3,8188.02,Low
TS-11340,41,5,1631.316,2,8156.58,Low
MM-7920,29,6,1350.03,2,8100.18,Low
JB-5925,23,8,1012.092,2,8096.736,Low
JK-5205,592,5,1617.6,3,8088.0,Low
GT-4635,10,7,1145.01,2,8015.07,Low
JL-5850,698,4,2003.598,3,8014.392,Low
YS-11880,5,6,1328.832,2,7972.992,Low
VS-11820,23,7,1136.214,2,7953.498,Low
JH-5430,8,9,883.476,2,7951.284,Low
KL-6645,1,5,1576.296,2,7881.4800000000005,Low
AM-705,137,6,1303.77,2,7822.62,Low
BD-1560,91,5,1564.02,2,7820.1,Low
CG-2520,120,7,1116.204,2,7813.428,Low
TP-11415,642,4,1950.948,3,7803.792,Low
DJ-3630,35,6,1293.948,2,7763.688,Low
ML-7755,27,7,1108.5,2,7759.5,Low
DK-2895,147,6,1292.13,2,7752.780000000001,Low
SC-10440,93,4,1929.081,2,7716.324,Low
CS-2250,3,4,1917.624,2,7670.496,Low
RP-9270,287,6,1274.352,3,7646.112000000001,Low
PN-8775,54,5,1522.11,2,7610.549999999999,Low
LW-7215,133,5,1522.014,2,7610.07,Low
SW-10245,23,4,1901.91,2,7607.64,Low
EB-4170,55,6,1267.62,2,7605.719999999999,Low
TP-11130,140,6,1261.449,2,7568.694,Low
PW-9030,58,7,1081.002,2,7567.013999999999,Low
ON-8715,460,5,1507.758,3,7538.79,Low
NC-8415,107,5,1503.426,2,7517.129999999999,Low
MC-7425,36,5,1489.851,2,7449.255000000001,Low
TH-11100,254,4,1856.19,3,7424.76,Low
NB-8580,429,7,1059.477,3,7416.339000000001,Low
SW-10275,50,5,1480.578,2,7402.889999999999,Low
JA-5970,1,7,1057.227,2,7400.589000000001,Low
DB-3360,435,2,3691.53,3,7383.06,Low
IL-5100,164,7,1052.808,2,7369.656,Low
ML-7395,133,7,1049.4,2,7345.800000000001,Low
JE-5475,28,8,914.178,2,7313.424,Low
CD-1920,315,4,1821.219,3,7284.876,Low
RR-9315,233,4,1820.85,2,7283.4,Low
PB-9105,1,4,1808.208,2,7232.832,Low
CD-2790,132,7,1030.788,2,7215.516,Low
AC-450,182,7,1026.597,2,7186.179,Low
CC-2550,272,5,1433.4,3,7167.0,Low
BF-1275,129,7,1009.974,2,7069.818,Low
TB-11055,325,3,2355.138,3,7065.414,Low
JL-5235,2,4,1751.712,2,7006.848,Low
MY-7380,323,4,1745.5739999999998,3,6982.295999999999,Low
CM-2445,349,4,1741.578,3,6966.312,Low
CC-2145,505,6,1158.18,3,6949.08,Low
MS-7365,112,5,1365.54,2,6827.7,Low
AG-900,24,4,1699.47,2,6797.88,Low
JO-5280,20,4,1694.85,2,6779.4,Low
JL-5175,125,5,1353.09,2,6765.45,Low
HJ-4875,311,6,1121.22,3,6727.32,Low
BP-1155,262,6,1110.78,3,6664.68,Low
DB-3660,238,3,2207.712,2,6623.136,Low
JD-5790,300,5,1323.072,3,6615.36,Low
BE-1335,573,5,1321.149,3,6605.744999999999,Low
MA-7560,233,4,1628.166,2,6512.664,Low
RM-9750,41,7,929.175,2,6504.224999999999,Low
SG-10080,370,6,1078.728,3,6472.368,Low
SC-10095,226,7,918.522,2,6429.654,Low
MW-8235,1,6,1070.772,2,6424.632,Low
RD-9480,48,6,1061.73,2,6370.38,Low
LE-6810,64,6,1049.52,2,6297.12,Low
JS-6030,219,4,1573.038,2,6292.152,Low
SV-10365,184,5,1256.472,2,6282.36,Low
VW-11775,8,5,1253.166,2,6265.83,Low
PC-8745,58,5,1246.56,2,6232.799999999999,Low
SC-10380,276,4,1556.16,3,6224.64,Low
JR-6210,38,6,1033.29,2,6199.74,Low
EM-3810,59,6,1032.879,2,6197.273999999999,Low
JK-6090,13,5,1215.516,2,6077.58,Low
AP-720,38,6,999.699,2,5998.1939999999995,Low
HP-4815,64,5,1196.682,2,5983.41,Low
CA-2775,310,4,1485.897,3,5943.588,Low
AH-120,22,4,1478.082,2,5912.328,Low
GM-4440,2,8,735.216,2,5881.728,Low
EN-3780,206,8,734.856,2,5878.848,Low
SC-10695,175,4,1468.899,2,5875.596,Low
GA-4725,71,4,1460.796,2,5843.184,Low
DL-2925,38,7,831.996,2,5823.972,Low
KD-6495,399,4,1454.76,3,5819.04,Low
CM-2190,153,4,1451.49,2,5805.96,Low
PS-9045,62,7,829.356,2,5805.492,Low
BB-990,51,7,822.288,2,5756.016,Low
CW-1905,385,4,1436.31,3,5745.24,Low
PO-8850,128,4,1432.986,2,5731.944,Low
CL-2700,142,4,1432.374,2,5729.496,Low
CM-2115,21,3,1907.37,2,5722.11,Low
LS-7245,218,6,953.151,2,5718.906,Low
ST-10530,96,6,943.26,2,5659.5599999999995,Low
TS-11160,106,5,1130.07,2,5650.349999999999,Low
EB-3750,185,6,939.153,2,5634.918,Low
PS-8970,125,4,1395.948,2,5583.792,Low
GM-4695,223,7,791.502,2,5540.513999999999,Low
SC-10845,54,4,1368.12,2,5472.48,Low
CS-2130,306,4,1367.268,3,5469.072,Low
LT-6765,9,4,1365.33,2,5461.32,Low
BF-1170,194,6,904.92,2,5429.5199999999995,Low
PR-8880,197,5,1085.64,2,5428.200000000001,Low
SC-10230,195,3,1793.907,2,5381.721,Low
AA-375,254,8,654.492,3,5235.936,Low
TZ-11445,369,7,745.14,3,5215.98,Low
DF-3135,44,4,1301.652,2,5206.608,Low
VM-11685,14,6,858.978,2,5153.8679999999995,Low
CC-2100,61,5,1020.048,2,5100.24,Low
FM-4380,2,6,843.54,2,5061.24,Low
MH-7290,738,3,1685.34,3,5056.0199999999995,Low
CL-1890,93,9,560.745,2,5046.705,Low
GG-4650,104,5,1000.422,2,5002.110000000001,Low
CS-2490,170,3,1664.13,2,4992.39,Low
DW-3195,1064,4,1241.226,3,4964.904,Low
CB-2415,517,4,1232.568,3,4930.272,Low
FA-4230,185,6,814.572,2,4887.432,Low
DW-3540,55,4,1216.587,2,4866.348,Low
AS-45,234,3,1616.334,2,4849.002,Low
VP-11760,237,3,1615.662,2,4846.986,Low
JS-5595,680,6,806.691,3,4840.146000000001,Low
NS-8505,14,5,962.853,2,4814.264999999999,Low
PJ-8835,43,6,801.405,2,4808.43,Low
CA-2055,259,3,1601.73,3,4805.1900000000005,Low
BS-1365,38,5,957.63,2,4788.15,Low
MV-7485,471,5,952.536,3,4762.679999999999,Low
VG-11805,136,4,1190.22,2,4760.88,Low
CK-2205,80,5,950.697,2,4753.485,Low
AW-930,38,6,782.0550000000001,2,4692.33,Low
MC-7590,337,3,1554.06,3,4662.18,Low
SZ-10035,957,4,1164.15,3,4656.6,Low
PC-9000,573,4,1160.43,3,4641.72,Low
SP-10650,170,6,770.895,2,4625.37,Low
MJ-7740,160,4,1136.898,2,4547.592,Low
JE-5610,176,6,756.855,2,4541.13,Low
MP-7965,197,8,567.093,2,4536.744,Low
JM-5265,121,4,1131.912,2,4527.648,Low
AR-540,222,8,561.6,2,4492.8,Low
HH-5010,197,3,1497.57,2,4492.71,Low
TB-11190,115,4,1115.37,2,4461.48,Low
HA-4905,14,4,1106.604,2,4426.416,Low
JM-5580,50,5,880.3230000000001,2,4401.615000000001,Low
GT-4710,56,4,1079.064,2,4316.256,Low
TP-11565,104,5,857.37,2,4286.85,Low
Dp-3240,26,7,609.3,2,4265.099999999999,Low
JM-5535,244,5,847.827,2,4239.135,Low
ED-3885,57,8,525.474,2,4203.792,Low
JG-5310,44,5,836.994,2,4184.97,Low
HM-4860,35,4,1042.77,2,4171.08,Low
MC-8130,288,5,826.35,3,4131.75,Low
BS-1590,238,5,819.4499999999999,2,4097.25,Low
FP-4320,28,5,816.582,2,4082.91,Low
MO-7500,282,5,810.8699999999999,3,4054.3499999999995,Low
LP-7095,1,4,1011.36,2,4045.44,Low
EH-3990,34,6,672.489,2,4034.934,Low
RA-9885,126,8,503.268,2,4026.144,Low
HA-4920,91,6,670.674,2,4024.044,Low
MC-7845,35,4,991.728,2,3966.912,Low
DL-3495,283,5,773.604,3,3868.0200000000004,Low
Co-2640,363,5,767.637,3,3838.1849999999995,Low
VM-11835,9,3,1270.41,2,3811.2300000000005,Low
PK-8910,122,4,948.456,2,3793.824,Low
LH-6750,126,5,745.65,2,3728.25,Low
AG-330,3,7,532.545,2,3727.8149999999996,Low
BO-1350,22,6,616.236,2,3697.416,Low
AI-855,204,4,919.974,2,3679.896,Low
TC-11295,13,5,730.908,2,3654.54,Low
JC-5340,143,6,606.105,2,3636.63,Low
SP-10920,108,4,896.391,2,3585.564,Low
LS-6975,179,5,716.184,2,3580.92,Low
CS-1950,136,5,714.072,2,3570.36,Low
KC-6540,34,7,505.893,2,3541.2509999999997,Low
TB-11355,15,8,438.162,2,3505.296,Low
DL-3330,706,3,1159.35,3,3478.0499999999997,Low
BD-1605,276,5,689.64,3,3448.2,Low
RF-9840,139,6,571.722,2,3430.332,Low
AR-405,223,6,571.11,2,3426.66,Low
TB-11175,217,4,850.326,2,3401.304,Low
SO-10335,401,4,831.498,3,3325.992,Low
AS-225,3,7,469.515,2,3286.605,Low
MS-7770,99,6,538.56,2,3231.3599999999997,Low
BT-1680,58,4,807.36,2,3229.44,Low
KD-6345,58,6,536.46,2,3218.76,Low
CM-1935,49,7,459.294,2,3215.058,Low
DC-3285,393,4,800.004,3,3200.016,Low
CA-2310,337,5,636.0600000000001,3,3180.3,Low
GH-4485,86,4,794.622,2,3178.488,Low
TT-11070,38,2,1572.33,2,3144.66,Low
VB-11745,5,4,783.63,2,3134.52,Low
GK-4620,101,4,764.601,2,3058.404,Low
XP-11865,161,3,1011.798,2,3035.3940000000002,Low
TB-11595,163,4,752.0699999999999,2,3008.2799999999997,Low
JW-6075,267,4,747.21,3,2988.84,Low
PK-9075,495,3,992.784,3,2978.352,Low
RB-9570,447,5,586.761,3,2933.805,Low
LH-7020,59,3,973.212,2,2919.636,Low
DB-3555,6,3,971.112,2,2913.336,Low
RF-9735,119,3,950.13,2,2850.39,Low
SS-10590,29,3,940.38,2,2821.14,Low
SN-10710,253,4,702.24,3,2808.96,Low
GD-4590,353,4,700.692,3,2802.768,Low
MO-7950,99,3,933.192,2,2799.576,Low
LF-7185,178,5,556.518,2,2782.59,Low
MC-7635,665,4,695.286,3,2781.144,Low
FG-4260,111,9,308.211,2,2773.8990000000003,Low
BG-1740,17,4,692.454,2,2769.816,Low
TS-11655,203,6,452.88,2,2717.2799999999997,Low
DB-3210,583,7,387.021,3,2709.147,Low
RS-9420,34,7,385.44,2,2698.08,Low
DB-3120,359,4,671.232,3,2684.928,Low
BE-1455,147,2,1340.31,2,2680.62,Low
KM-6225,372,3,891.3629999999999,3,2674.089,Low
SH-10635,159,4,658.98,2,2635.92,Low
GB-4530,114,5,525.9,2,2629.5,Low
AH-465,242,4,650.826,2,2603.304,Low
CG-2040,379,5,518.94,3,2594.7000000000003,Low
TW-11025,20,8,323.109,2,2584.872,Low
LH-6900,307,3,840.792,3,2522.376,Low
KE-6420,252,4,622.452,3,2489.808,Low
BG-1695,45,5,488.85,2,2444.25,Low
AO-810,8,5,485.007,2,2425.035,Low
VF-11715,95,4,602.352,2,2409.408,Low
BC-1125,30,6,396.042,2,2376.252,Low
BS-1380,132,5,469.458,2,2347.29,Low
CC-2610,345,3,782.3879999999999,3,2347.1639999999998,Low
TD-10995,181,3,780.378,2,2341.134,Low
CM-2385,575,4,580.614,3,2322.456,Low
HL-5040,189,4,579.336,2,2317.344,Low
PL-8925,50,3,759.21,2,2277.63,Low
EM-3825,483,6,378.258,3,2269.548,Low
SS-10875,251,4,556.314,3,2225.256,Low
FC-4335,111,4,550.95,2,2203.8,Low
NB-8655,111,5,434.616,2,2173.08,Low
LD-7005,44,6,361.686,2,2170.116,Low
CM-1815,62,5,431.874,2,2159.37,Low
TG-11310,161,3,714.417,2,2143.251,Low
CC-2430,472,2,1041.57,3,2083.14,Low
RK-9300,29,4,519.12,2,2076.48,Low
BV-1245,129,3,684.264,2,2052.792,Low
DB-2970,58,4,513.03,2,2052.12,Low
AD-180,6,3,681.288,2,2043.864,Low
AT-735,70,5,403.65,2,2018.25,Low
TZ-11580,49,5,403.014,2,2015.0700000000002,Low
BF-1215,118,5,398.919,2,1994.5949999999998,Low
CK-2595,216,3,662.28,2,1986.84,Low
MC-8100,105,3,659.34,2,1978.02,Low
GM-4455,209,4,488.43,2,1953.72,Low
QJ-9255,62,5,387.051,2,1935.2549999999999,Low
TS-11205,308,3,641.646,3,1924.9379999999999,Low
SC-10020,265,4,476.334,3,1905.336,Low
AG-390,113,4,473.112,2,1892.448,Low
DW-3585,29,4,461.874,2,1847.496,Low
SE-10110,79,3,613.71,2,1841.13,Low
BT-1395,34,4,448.848,2,1795.392,Low
HG-4965,100,5,354.588,2,1772.94,Low
DB-3270,49,2,886.23,2,1772.46,Low
BK-1260,41,6,291.564,2,1749.384,Low
AS-90,22,4,435.204,2,1740.816,Low
VP-11730,29,4,432.0,2,1728.0,Low
JK-5640,174,4,428.43,2,1713.72,Low
KW-6435,148,4,427.29,2,1709.16,Low
DJ-3420,2,4,419.64,2,1678.56,Low
SP-10545,19,4,418.32,2,1673.28,Low
RB-9360,94,4,404.508,2,1618.032,Low
VG-11790,148,4,386.172,2,1544.688,Low
NM-8520,159,1,1540.53,2,1540.53,Low
BP-1290,370,4,383.34,3,1533.36,Low
SP-10620,140,5,299.568,2,1497.84,Low
BF-1005,735,2,732.033,3,1464.066,Low
EP-3915,76,3,487.9500000000001,2,1463.8500000000004,Low
SV-10935,12,3,487.746,2,1463.2379999999998,Low
TH-11550,390,5,283.83,3,1419.1499999999999,Low
SR-10425,45,5,281.208,2,1406.0400000000002,Low
LR-6915,685,3,468.654,3,1405.962,Low
LS-7200,384,4,340.656,3,1362.624,Low
SJ-10500,275,3,454.068,3,1362.204,Low
NZ-8565,100,4,328.584,2,1314.336,Low
RB-9795,31,5,255.288,2,1276.44,Low
SS-10515,675,3,424.53,3,1273.59,Low
JE-5715,87,7,180.3,2,1262.1000000000001,Low
CM-2235,52,5,243.03,2,1215.15,Low
HR-4830,149,3,391.9380000000001,2,1175.8140000000003,Low
KC-6675,20,3,391.842,2,1175.5259999999998,Low
CY-2745,493,4,293.034,3,1172.136,Low
RW-9630,400,2,560.01,3,1120.02,Low
DB-3405,558,2,548.682,3,1097.364,Low
PP-8955,15,3,359.061,2,1077.183,Low
OT-8730,243,4,265.05,2,1060.2,Low
BB-1545,50,5,207.228,2,1036.14,Low
SP-10860,399,2,503.496,3,1006.992,Low
KN-6390,274,3,318.72,3,956.1600000000001,Low
EB-3870,498,5,184.872,3,924.3600000000001,Low
TM-11010,243,3,300.666,2,901.998,Low
KS-6300,107,4,221.61,2,886.44,Low
NC-8625,462,2,442.32,3,884.64,Low
RB-9645,240,3,282.594,2,847.7819999999999,Low
CT-1995,784,2,422.778,3,845.556,Low
RA-9915,140,2,420.66,2,841.32,Low
DK-3090,69,3,273.76800000000003,2,821.3040000000001,Low
KD-6270,812,1,813.06,3,813.06,Low
KB-6405,388,3,238.548,3,715.644,Low
AF-885,168,2,354.99,2,709.98,Low
CJ-2010,47,3,223.56,2,670.6800000000001,Low
YC-11895,100,4,166.299,2,665.196,Low
SC-10575,374,2,328.02,3,656.04,Low
JG-5805,134,3,208.38,2,625.14,Low
KD-6615,187,3,205.98,2,617.9399999999999,Low
JW-5955,107,2,307.8,2,615.6,Low
JK-5325,461,3,203.388,3,610.164,Low
ML-7410,170,3,193.134,2,579.4019999999999,Low
KM-6660,31,3,188.544,2,565.6320000000001,Low
FH-4275,135,5,113.064,2,565.3199999999999,Low
SH-10395,64,4,129.03,2,516.12,Low
NL-8310,576,2,251.322,3,502.644,Low
MF-7665,49,3,161.91,2,485.73,Low
KB-6585,372,2,216.78000000000003,3,433.56000000000006,Low
MC-7605,196,2,208.41,2,416.82,Low
EA-4035,166,3,131.808,2,395.424,Low
TN-11040,55,2,187.35,2,374.7,Low
DS-3180,72,2,185.136,2,370.272,Low
WB-11850,115,2,182.532,2,365.064,Low
FH-4350,15,3,110.481,2,331.443,Low
MG-7650,496,1,301.71,3,301.71,Low
CB-2535,8,2,147.12,2,294.24,Low
SC-10800,360,2,89.286,3,178.572,Low
ME-8010,393,1,160.5,3,160.5,Low
BD-1500,399,3,52.047,3,156.141,Low
BG-1035,601,1,124.416,3,124.416,Low
MP-7470,544,2,58.11,3,116.22,Low
